orgMiembros;orgFreq;orgProcesos;filtro;anuncio;S_1;O_4;O_91;O_91_other;O_5;O_46;O_47;O_7_1;O_7_2;O_7_3;O_7_4;O_7_5;O_88;O_88_other;O_87;O_89;O_90;O_8;O_9_1;O_9_2;O_9_3;O_9_4;O_9_5;O_9_6;O_9_7;O_9_other;O_11_1;O_11_2;O_11_3;O_11_4;O_11_5;O_11_6;O_11_7;O_11_8;O_11_9;O_12;O_13;O_17_1;O_17_2;O_17_3;O_17_4;O_17_5;O_17_8;O_17_7;O_18;O_19_1;O_19_2;O_19_3;O_19_4;O_19_5;O_19_6;O_19_7;O_19_8;O_19_9;O_20_1;O_20_2;O_20_3;O_20_4;O_20_5;O_20_6;O_20_7;O_20_other;O_25_1;O_25_2;O_25_3;O_25_4;O_25_5;O_22;O_23;O_23_other;O_34_1;O_34_2;O_34_3;O_34_4;O_34_5;O_60_6;O_60_7;O_60_10;O_66_1;O_66_2;O_66_3;O_66_4;O_66_5;O_66_6;O_66_7;O_66_other;O_67;O_68;O_69;O_70;O_71;O_72_1;O_72_2;O_72_3;O_72_4;O_72_5;O_72_6;O_72_7;O_72_8;O_72_other;O_10_1;O_10_2;O_10_3;O_10_4;O_10_5;O_10_6;O_16_1;O_16_2;O_16_3;O_16_4;O_16_5;O_16_6;O_16_7;O_16_8;O_16_9;O_26_1;O_26_2;O_26_4;O_26_5;O_26_6;O_26_7;O_26_3;O_26_9;O_92_1;O_92_2;O_92_4;O_92_5;O_92_6;O_92_7;O_92_3;O_92_9;O_28_1;O_28_2;O_28_3;O_28_4;O_28_5;O_28_6;O_28_7;O_28_other;O_36;O_36_other;O_37_1;O_37_2;O_37_3;O_37_4;O_37_5;O_38_1;O_38_2;O_38_3;O_38_4;O_38_5;O_38_6;O_38_7;O_38_8;O_38_9;O_44_1;O_44_2;O_44_3;O_44_4;O_44_5;O_44_6;O_44_7;O_44_8;O_44_9;O_44_10;O_48;O_49;O_24;O_50;O_52;O_54;O_55;O_58;O_59;O_64;O_65;O_75;O_76;O_77;O_78;O_79;O_80;O_81_1;O_81_2;O_81_3;O_81_4;O_81_5;O_81_6;O_81_7;O_82_1;O_82_2;O_82_3;O_82_4;O_82_5;O_82_6;O_82_7;O_41;O_45;O_40;O_61_1;O_61_2;O_61_3;O_61_4;O_61_5;O_62_1;O_62_2;O_62_3;O_62_4;O_62_5;O_62_6;O_74;O_93_1;O_93_2;O_93_3;O_93_4;O_93_5;O_93_6;comuna;zona;group_age;IPCM
Sí;Sí;Sí;3;N/A;6-DOCE DE OCTUBRE;Aire y vida para todos;Ecológico o ambiental;N/A;15;2;2;2;3;5;4;1;Hombre;N/A;40;Sí;30;Sí;N/A;N/A;Sí;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;Sí;Sí;Sí;No;No;Sí;Sí;Sí;N/A;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;En desacuerdo;16;Promoción o defensa derechos de ambiente;N/A;No;No;No;No;No;Desconfía;Desconfía;Desconfía;No;No;No;Sí;No;No;No;N/A;Algunas veces;Algunas veces;Mas o menos;No se publica información;Amplia y suficiente;No;No;No;No;No;No;Sí;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Grupos ambientales;N/A;No;Sí;No;No;Sí;No;No;Sí;Sí;No;No;No;No;No;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;Sí;10;4;4;3;No;3;Algunas veces;Algunas veces;No;No;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Autoritario;Condescendiente;Excluyente;Dictatorial;Pasivo;Cooperativo;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Pasivo;Cooperativo;Delegativo;Positiva;Permanecen igual;Sí, bajo;Inequitativo;Inequitativo;Neutral;Inequitativo;Totalmente inequitativo;Inequitativo;;;;;Neutral;Insatisfecho (sensación percibida no alcanza las expectativas);Sí;No;No;No;No;No;doce de octubre;Noroccidental;29 - 54;0.514680442266794
Sí;Sí;Sí;3;N/A;10-LA CANDELARIA;Dignidad para el trabajo;Otro;Sindicato financiero;170;10;3;0;0;50;117;3;Hombre;N/A;60;No;5;Sí;N/A;N/A;N/A;N/A;N/A;N/A;Sí;N/A;Sí;Sí;No;No;Sí;No;No;No;No;Sí;Sí;No;No;No;No;No;No;N/A;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;20;Apoyo a iniciativa política;N/A;No;No;No;Sí;No;Neutral;Neutral;Neutral;No;No;No;No;Sí;No;No;N/A;Algunas veces;Algunas veces;Mas o menos;De utilidad para el trabajo en la comuna;Amplia y suficiente;No;No;No;No;Sí;No;No;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Grupos de desarrollo empresarial;N/A;No;Sí;No;No;No;No;No;Sí;No;No;No;No;No;No;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;No sabe;Poca incidencia o efectividad;Poca incidencia o efectividad;Poca incidencia o efectividad;No;N/A;5;4;4;No;20;Casi siempre;Casi siempre;No;No;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Autoritario;Manipulador;Excluyente;Dictatorial;Pasivo;Apático;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Permanecen igual;Sí, bajo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Totalmente inequitativo;Insatisfecho (sensación percibida no alcanza las expectativas);Sí;Sí;Sí;Sí;Sí;Sí;la candelaria;Centro oriental;55 +;0.549399372568094
Sí;Sí;Sí;3;N/A;14-POBLADO;Herbolario;Ecológico o ambiental;N/A;2;0;2;0;0;0;2;0;Mujer;N/A;58;Sí;2;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;60;Otro;Productos ambientales;No;No;No;No;No;Neutral;Neutral;Neutral;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Otro;Todo tipo de poblacion;No;Sí;No;No;No;No;No;No;Sí;No;No;No;No;No;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No;N/A;0;50;0;No;0;Algunas veces;Nunca;No;No;Muy pocas veces;Algunas veces;Algunas veces;Nunca;Algunas veces;Siempre;Autoritario;Manipulador;Excluyente;Dictatorial;Pasivo;Apático;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Mejorado;Sí, bajo;Neutral;Totalmente inequitativo;Totalmente inequitativo;Totalmente inequitativo;Totalmente inequitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;el poblado;Suroriental;55 +;0.668768339492717
Sí;Sí;Sí;3;N/A;3-MANRIQUE;Grupo de lectores;Organizaciones religiosas que realizan acciones comunitarias;N/A;12;0;1;0;0;0;8;4;Mujer;N/A;49;No;1;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;Sí;Sí;No;No;No;No;No;No;Sí;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;12;Integración comunitaria;N/A;No;No;No;No;No;Neutral;Neutral;Neutral;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;De utilidad para el trabajo en la comuna;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Es indiferente;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Algo dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Grupos etarios;N/A;No;No;No;No;Sí;No;No;No;No;Sí;No;Sí;No;No;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No;N/A;0;0;1;No;0;Nunca;Nunca;No;No;Muy pocas veces;Algunas veces;Algunas veces;Muy pocas veces;Algunas veces;Casi siempre;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Muy democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Permanecen igual;Sí, alto;Neutral;Neutral;Neutral;Equitativo;Equitativo;Neutral;;Equitativo;Equitativo;Equitativo;Equitativo;No ha realizado derechos de petición;No;No;No;No;No;No;manrique;Nororiental;29 - 54;0.699981325539881
Sí;Sí;Sí;3;N/A;16-BELÉN;Compartir conciencia ambiental;Ecológico o ambiental;N/A;1;2;2;0;0;0;1;0;Mujer;N/A;38;No;1;Sí;N/A;Sí;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;Sí;No;Sí;No;No;Sí;No;No;No;No;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;15;Otro;Productos ecológicos;Sí;Sí;No;No;No;Neutral;Neutral;Desconfía;No;No;No;No;No;No;No;N/A;Muy pocas veces;Muy pocas veces;No acude a ejercicios de rendición de cuentas;De fácil acceso;De fácil acceso;No;No;No;No;No;No;Sí;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Otro;Todo tipo de poblacion;Sí;Sí;No;No;No;No;No;No;Sí;No;No;No;No;No;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No;N/A;4;4;0;No;0;Nunca;Nunca;No;No;Nunca;Siempre;Siempre;Siempre;Algunas veces;Siempre;Autoritario;Manipulador;Excluyente;Dictatorial;Proactivo;Cooperativo;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Permanecen igual;Sí, medio;Equitativo;Neutral;Neutral;Neutral;Neutral;Inequitativo;;Inequitativo;Neutral;Equitativo;Neutral;No ha realizado derechos de petición;No;No;Sí;No;No;No;belen;Suroccidental;29 - 54;0.649763492763514
Sí;Sí;Sí;3;N/A;60-SAN CRISTÓBAL;Instancia de partic y gestion ambiental;Ecológico o ambiental;N/A;2;0;0;0;0;0;2;0;Mujer;N/A;45;Sí;1;Sí;N/A;Sí;N/A;N/A;N/A;N/A;N/A;N/A;Sí;Sí;Sí;Sí;Sí;Sí;No;No;Sí;Sí;Sí;No;No;No;No;No;No;N/A;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ni de acuerdo, ni en desacuerdo;En desacuerdo;Totalmente en desacuerdo;En desacuerdo;Totalmente de acuerdo;30;Otro;Ecodialogos y educacion , gestion y control;Sí;No;No;No;No;Neutral;Neutral;Neutral;Sí;Sí;Sí;Sí;Sí;Sí;Sí;N/A;Algunas veces;Algunas veces;Mas o menos;De fácil acceso;Clara y comprensible;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Sí;No;N/A;Grupos etarios;N/A;No;Sí;No;No;No;No;Sí;No;Sí;Sí;No;Sí;No;No;Ninguna incidencia o efectividad;Ninguna incidencia o efectividad;Ninguna incidencia o efectividad;No los hemos usado;No los hemos usado;Ninguna incidencia o efectividad;No los hemos usado;Ninguna incidencia o efectividad;No los hemos usado;No los hemos usado;No;N/A;15;25;25;No;0;Nunca;Nunca;No;No;Nunca;Siempre;Casi siempre;Algunas veces;Casi siempre;Siempre;Autoritario;Manipulador;Excluyente;Dictatorial;Proactivo;Apático;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Empeorado;Sí, bajo;Inequitativo;Neutral;Totalmente inequitativo;Totalmente inequitativo;Totalmente inequitativo;Inequitativo;Inequitativo;Inequitativo;Totalmente inequitativo;Inequitativo;Neutral;Insatisfecho (sensación percibida no alcanza las expectativas);Sí;Sí;Sí;No;Sí;No;san cristobal;Corregimientos;29 - 54;0.509899362493282
Sí;Sí;Sí;3;N/A;10-LA CANDELARIA;Trabajo con niños en situacion de vulnerabiildadad;Derechos humanos, convivencia y ciudadanía;N/A;36;0;0;0;0;0;36;0;Mujer;N/A;50;Sí;1;Sí;N/A;N/A;N/A;N/A;Sí;N/A;N/A;N/A;No;Sí;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;1200;Derechos humanos y paz;N/A;No;No;No;Sí;Sí;Neutral;Neutral;Neutral;Sí;No;No;No;No;No;No;N/A;Algunas veces;Algunas veces;No acude a ejercicios de rendición de cuentas;De utilidad para el trabajo en la comuna;De fácil acceso;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Otro;Poblacion infantil;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;Sí;No los hemos usado;Ninguna incidencia o efectividad;Ninguna incidencia o efectividad;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No;N/A;10;26;5;Sí;50;Nunca;Nunca;No;No;Nunca;Algunas veces;Algunas veces;Algunas veces;Algunas veces;Casi siempre;Autoritario;Manipulador;Excluyente;Dictatorial;Pasivo;Apático;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;No sabe, no responde;Sí, alto;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Inequitativo;Insatisfecho (sensación percibida no alcanza las expectativas);No;No;No;No;No;No;la candelaria;Centro oriental;29 - 54;0.513500760677354
Sí;Sí;Sí;3;N/A;14-POBLADO;Futuro circular ambiental;Ecológico o ambiental;N/A;3;1;0;0;0;2;1;0;Mujer;N/A;24;Sí;1;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;Sí;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;De acuerdo;Ni de acuerdo, ni en desacuerdo;50;Otro;Productos con materia prima organica;Sí;No;No;Sí;No;Neutral;Neutral;Confía;No;No;No;No;No;No;No;Comercio;Nunca;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;Clara y comprensible;No;No;No;No;No;No;Sí;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Grupos etarios;N/A;No;Sí;No;No;No;No;No;No;Sí;No;No;No;No;No;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No;N/A;2;2;2;No;0;Nunca;Nunca;No;No;Muy pocas veces;Casi siempre;Casi siempre;Muy pocas veces;Muy pocas veces;Siempre;Autoritario;Manipulador;Excluyente;Dictatorial;Proactivo;Apático;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Mejorado;Sí, medio;Neutral;Inequitativo;Inequitativo;Inequitativo;Equitativo;;;;;;;No ha realizado derechos de petición;No;No;No;No;No;No;el poblado;Suroriental;14 - 28;0.719944695805056
Sí;Sí;Sí;3;N/A;9-BUENOS AIRES;Servicio;Organizaciones religiosas que realizan acciones comunitarias;N/A;7;0;0;0;0;0;7;0;Mujer;N/A;53;Sí;1;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;80;Otro;Llevar la comunion;No;No;No;No;No;Neutral;Neutral;Neutral;No;No;No;No;No;No;No;N/A;No consulta;No consulta;No acude a ejercicios de rendición de cuentas;No consulta;No consulta;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Otro;Personas enfermas;No;No;No;No;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No;N/A;0;0;0;No;0;Nunca;Nunca;No;No;Nunca;Algunas veces;Algunas veces;Nunca;Algunas veces;Siempre;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Positiva;Permanecen igual;Sí, medio;Equitativo;Inequitativo;Neutral;Neutral;Neutral;Neutral;Neutral;Neutral;Neutral;Neutral;Neutral;No ha realizado derechos de petición;No;No;No;No;No;No;buenos aires;Centro oriental;29 - 54;0.707478941737019
Sí;Sí;Sí;3;N/A;11-LAURELES ESTADIO;Procara proteccion de patrilonio ambiental y cultural de antioquia y ek pais;Ecológico o ambiental;N/A;50;40;20;0;0;6;34;4;Mujer;N/A;61;Sí;5;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;Sí;Sí;Sí;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Ni de acuerdo, ni en desacuerdo;Totalmente en desacuerdo;Totalmente en desacuerdo;De acuerdo;Ni de acuerdo, ni en desacuerdo;1000;Promoción o defensa derechos de ambiente;N/A;No;Sí;Sí;No;No;Neutral;Neutral;Neutral;No;No;No;No;No;No;No;N/A;Nunca;Nunca;No;No consulta;De utilidad para el trabajo en la comuna;No;No;No;No;No;No;No;No;N/A;No;No;No;No;No;Sí;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Grupos ambientales;N/A;No;Sí;No;No;Sí;No;Sí;Sí;Sí;Sí;Sí;Sí;No;No;No los hemos usado;Bastante incidencia o efectividad;Poca incidencia o efectividad;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;Ninguna incidencia o efectividad;No los hemos usado;No los hemos usado;No;N/A;6;3;0;No;0;Nunca;Nunca;Sí;No;Nunca;Nunca;Nunca;Nunca;Algunas veces;Nunca;Democrático;Manipulador;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Autosuficiente;Positiva;Permanecen igual;Sí, medio;Neutral;Neutral;Neutral;Neutral;Neutral;;;;;;;Satisfecho (sensación percibida coincide con las expectativas);Sí;Sí;No;No;Sí;No;laureles;Centro occidental;55 +;0.63456411819891
Sí;Sí;Sí;3;N/A;6-DOCE DE OCTUBRE;Espacio para aprender musica y red de apoyo;Expresiones juveniles, urbanas y musicales;N/A;13;4;2;1;1;9;1;0;Hombre;N/A;33;Sí;2;No;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sí;Sí;Sí;Sí;No;No;Sí;Sí;No;Sí;No;No;Sí;No;No;No;No;Sí;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;De acuerdo;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;De acuerdo;30;Integración comunitaria;N/A;Sí;No;No;Sí;No;Neutral;Neutral;Neutral;Sí;Sí;No;No;No;No;Sí;Convocatorias;No consulta;Casi siempre;Mas o menos;Amplia y suficiente;De fácil acceso;Sí;Sí;No;Sí;Sí;Sí;Sí;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Algo dispuesto;Algo dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Otro;Jovenes;No;Sí;No;No;No;Sí;No;Sí;Sí;Sí;No;No;No;No;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;No los hemos usado;Poca incidencia o efectividad;No los hemos usado;No;N/A;0;4;8;No;0;Algunas veces;Nunca;Sí;No;Muy pocas veces;Algunas veces;Algunas veces;Casi siempre;Nunca;Siempre;Democrático;Manipulador;Inclusivo;Consultivo;Proactivo;Cooperativo;Delegativo;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Autosuficiente;Positiva;Permanecen igual;Sí, medio;Equitativo;Equitativo;Neutral;Neutral;Neutral;;;;;;;No ha realizado derechos de petición;No;Sí;Sí;Sí;Sí;No;doce de octubre;Noroccidental;29 - 54;0.558802066802405
Sí;Sí;Sí;3;N/A;5-CASTILLA;Mano amiga;Derechos humanos, convivencia y ciudadanía;N/A;12;7;3;0;0;12;0;0;Hombre;N/A;25;Sí;4;Sí;Sí;N/A;N/A;Sí;Sí;N/A;N/A;N/A;No;Sí;Sí;No;No;No;Sí;Sí;Sí;Sí;Sí;Sí;No;No;No;Sí;No;N/A;Sí;Sí;No;Sí;Sí;Sí;No;No;No;No;No;No;No;No;No;No;No;N/A;Ni de acuerdo, ni en desacuerdo;Ni de acuerdo, ni en desacuerdo;De acuerdo;Totalmente de acuerdo;Ni de acuerdo, ni en desacuerdo;20;Otro;Derechos humanos;Sí;Sí;No;No;No;Neutral;Neutral;Neutral;Sí;No;Sí;Sí;No;Sí;Sí;Convocatorias;Algunas veces;Algunas veces;No;De utilidad para el trabajo en la comuna;De fácil acceso;Sí;Sí;Sí;Sí;No;Sí;No;No;N/A;No;No;No;No;No;No;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Totalmente dispuesto;Sí;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;No;N/A;Grupos de derechos humanos;N/A;No;Sí;No;No;No;No;No;Sí;Sí;No;No;No;No;No;Poca incidencia o efectividad;No los hemos usado;Ninguna incidencia o efectividad;No los hemos usado;No los hemos usado;Bastante incidencia o efectividad;No los hemos usado;Ninguna incidencia o efectividad;Bastante incidencia o efectividad;No los hemos usado;Sí;15;5;4;1;No;0;Nunca;Nunca;No;No;Nunca;Nunca;Nunca;Nunca;Nunca;Siempre;Democrático;Condescendiente;Inclusivo;Consultivo;Pasivo;Cooperativo;Autosuficiente;Democrático;Condescendiente;Inclusivo;Consultivo;Proactivo;Cooperativo;Autosuficiente;Positiva;No sabe, no responde;Sí, medio;Inequitativo;Neutral;Inequitativo;Neutral;Inequitativo;Neutral;;Neutral;Inequitativo;Neutral;Neutral;Insatisfecho (sensación percibida no alcanza las expectativas);No;No;No;No;No;No;castilla;Noroccidental;14 - 28;0.478451025989902
